Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom, Accuracy, Gap
231.2,58,198,173.2,-33.2,-0.0,0.7
535.8,429,569,106.8,33.2,0.9,0.7
237.2,84,224,153.2,-13.2,0.2,0.7
399.0,344,484,55.0,85.0,0.4,0.7
485.0,380,520,105.0,35.0,0.9,0.7
389.2,307,447,82.2,57.8,0.8,0.7
235.2,99,239,136.2,3.8,0.5,0.7
309.8,178,318,131.8,8.2,0.5,0.7
516.2,411,551,105.2,34.8,0.9,0.7
252.2,137,277,115.2,24.8,0.8,0.7
307.2,206,346,101.2,38.8,1.0,0.7
341.4,257,397,84.4,55.6,0.8,0.7
341.4,271,411,70.4,69.6,0.6,0.7
269.6,165,305,104.6,35.4,0.9,0.7
310.2,180,320,130.2,9.8,0.6,0.7
310.6,230,370,80.6,59.4,0.8,0.7
310.6,196,336,114.6,25.4,0.8,0.7
542.2,470,610,72.2,67.8,0.6,0.7
402.4,325,465,77.4,62.6,0.7,0.7
539.4,467,607,72.4,67.6,0.6,0.7
307.4,210,350,97.4,42.6,1.0,0.7
487.4,384,524,103.4,36.6,0.9,0.7
380.6,288,428,92.6,47.4,0.9,0.7
237.6,91,231,146.6,-6.6,0.3,0.7
490.2,399,539,91.2,48.8,0.9,0.7
237.2,97,237,140.2,-0.2,0.4,0.7
484.6,383,523,101.6,38.4,1.0,0.7
389.8,307,447,82.8,57.2,0.8,0.7
517.8,420,560,97.8,42.2,1.0,0.7
234.0,71,211,163.0,-23.0,0.1,0.7
541.8,454,594,87.8,52.2,0.9,0.7
482.0,367,507,115.0,25.0,0.8,0.7
536.8,441,581,95.8,44.2,1.0,0.7
402.8,332,472,70.8,69.2,0.6,0.7
268.8,163,303,105.8,34.2,0.9,0.7
232.2,47,187,185.2,-45.2,-0.2,0.7
313.2,238,378,75.2,64.8,0.7,0.7
341.2,253,393,88.2,51.8,0.9,0.7
483.2,368,508,115.2,24.8,0.8,0.7
484.8,383,523,101.8,38.2,0.9,0.7
479.8,360,500,119.8,20.2,0.7,0.7
306.4,181,321,125.4,14.6,0.6,0.7
401.4,331,471,70.4,69.6,0.6,0.7
484.6,385,525,99.6,40.4,1.0,0.7
392.8,304,444,88.8,51.2,0.9,0.7
308.4,185,325,123.4,16.6,0.6,0.7
484.4,371,511,113.4,26.6,0.8,0.7
312.2,233,373,79.2,60.8,0.7,0.7
237.8,104,244,133.8,6.2,0.5,0.7
310.2,211,351,99.2,40.8,1.0,0.7
401.2,325,465,76.2,63.8,0.7,0.7
391.4,320,460,71.4,68.6,0.6,0.7
391.4,305,445,86.4,53.6,0.8,0.7
268.6,158,298,110.6,29.4,0.8,0.7
237.2,96,236,141.2,-1.2,0.4,0.7
238.4,29,169,209.4,-69.4,-0.5,0.7
233.2,86,226,147.2,-7.2,0.3,0.7
237.2,25,165,212.2,-72.2,-0.6,0.7
479.8,346,486,133.8,6.2,0.5,0.7
251.0,134,274,117.0,23.0,0.7,0.7
392.4,311,451,81.4,58.6,0.8,0.7
483.4,366,506,117.4,22.6,0.7,0.7
517.0,417,557,100.0,40.0,1.0,0.7
232.6,71,211,161.6,-21.6,0.1,0.7
247.8,139,279,108.8,31.2,0.8,0.7
237.2,73,213,164.2,-24.2,0.1,0.7
540.0,495,635,45.0,95.0,0.3,0.7
268.8,162,302,106.8,33.2,0.9,0.7
542.2,485,625,57.2,82.8,0.4,0.7
234.0,114,254,120.0,20.0,0.7,0.7
541.8,476,616,65.8,74.2,0.6,0.7
394.0,323,463,71.0,69.0,0.6,0.7
488.0,398,538,90.0,50.0,0.9,0.7
312.0,211,351,101.0,39.0,1.0,0.7
539.0,449,589,90.0,50.0,0.9,0.7
312.0,218,358,94.0,46.0,0.9,0.7
482.2,370,510,112.2,27.8,0.8,0.7
307.2,183,323,124.2,15.8,0.6,0.7
276.0,175,315,101.0,39.0,1.0,0.7
310.2,179,319,131.2,8.8,0.5,0.7
235.6,84,224,151.6,-11.6,0.3,0.7
379.8,283,423,96.8,43.2,1.0,0.7
482.0,364,504,118.0,22.0,0.7,0.7
536.8,434,574,102.8,37.2,0.9,0.7
311.8,221,361,90.8,49.2,0.9,0.7
267.8,149,289,118.8,21.2,0.7,0.7
484.8,307,447,177.8,-37.8,-0.1,0.7
390.0,307,447,83.0,57.0,0.8,0.7
484.0,384,524,100.0,40.0,1.0,0.7
540.0,484,624,56.0,84.0,0.4,0.7
402.0,333,473,69.0,71.0,0.6,0.7
535.0,445,585,90.0,50.0,0.9,0.7
309.2,206,346,103.2,36.8,0.9,0.7
484.2,353,493,131.2,8.8,0.5,0.7
310.6,201,341,109.6,30.4,0.8,0.7
237.2,80,220,157.2,-17.2,0.2,0.7
391.0,321,461,70.0,70.0,0.6,0.7
482.0,360,500,122.0,18.0,0.7,0.7
536.4,435,575,101.4,38.6,1.0,0.7
232.4,84,224,148.4,-8.4,0.3,0.7
306.8,191,331,115.8,24.2,0.8,0.7
236.8,31,171,205.8,-65.8,-0.5,0.7
391.4,324,464,67.4,72.6,0.6,0.7
237.4,25,165,212.4,-72.4,-0.6,0.7
232.2,46,186,186.2,-46.2,-0.2,0.7
535.8,440,580,95.8,44.2,1.0,0.7
535.8,446,586,89.8,50.2,0.9,0.7
266.0,158,298,108.0,32.0,0.9,0.7
342.0,252,392,90.0,50.0,0.9,0.7
484.0,350,490,134.0,6.0,0.5,0.7
228.0,35,175,193.0,-53.0,-0.3,0.7
310.2,180,320,130.2,9.8,0.6,0.7
265.6,163,303,102.6,37.4,0.9,0.7
234.8,74,214,160.8,-20.8,0.1,0.7
542.2,500,640,42.2,97.8,0.2,0.7
231.2,85,225,146.2,-6.2,0.3,0.7
487.0,386,526,101.0,39.0,1.0,0.7
230.2,40,180,190.2,-50.2,-0.3,0.7
459.6,405,545,54.6,85.4,0.4,0.7
517.2,420,560,97.2,42.8,1.0,0.7
238.2,106,246,132.2,7.8,0.5,0.7
232.6,80,220,152.6,-12.6,0.2,0.7
540.4,455,595,85.4,54.6,0.8,0.7
486.0,374,514,112.0,28.0,0.8,0.7
237.2,83,223,154.2,-14.2,0.2,0.7
311.4,233,373,78.4,61.6,0.7,0.7
229.4,46,186,183.4,-43.4,-0.2,0.7
381.0,283,423,98.0,42.0,1.0,0.7
266.0,169,309,97.0,43.0,1.0,0.7
390.2,303,443,87.2,52.8,0.8,0.7
484.2,381,521,103.2,36.8,0.9,0.7
339.8,243,383,96.8,43.2,1.0,0.7
540.0,499,639,41.0,99.0,0.2,0.7
402.2,328,468,74.2,65.8,0.7,0.7
234.4,26,166,208.4,-68.4,-0.5,0.7
250.6,141,281,109.6,30.4,0.8,0.7
532.2,436,576,96.2,43.8,1.0,0.7
394.4,320,460,74.4,65.6,0.7,0.7
488.4,400,540,88.4,51.6,0.9,0.7
251.6,142,282,109.6,30.4,0.8,0.7
267.2,161,301,106.2,33.8,0.9,0.7
307.2,180,320,127.2,12.8,0.6,0.7
382.8,283,423,99.8,40.2,1.0,0.7
481.8,362,502,119.8,20.2,0.7,0.7
541.4,455,595,86.4,53.6,0.8,0.7
236.4,94,234,142.4,-2.4,0.4,0.7
399.4,338,478,61.4,78.6,0.5,0.7
340.2,241,381,99.2,40.8,1.0,0.7
482.2,354,494,128.2,11.8,0.6,0.7
542.2,453,593,89.2,50.8,0.9,0.7
235.4,70,210,165.4,-25.4,0.1,0.7
235.4,121,261,114.4,25.6,0.8,0.7
277.6,126,266,151.6,-11.6,0.3,0.7
484.0,383,523,101.0,39.0,1.0,0.7
484.0,351,491,133.0,7.0,0.5,0.7
484.8,373,513,111.8,28.2,0.8,0.7
381.2,284,424,97.2,42.8,1.0,0.7
263.2,144,284,119.2,20.8,0.7,0.7
266.8,149,289,117.8,22.2,0.7,0.7
484.8,370,510,114.8,25.2,0.8,0.7
236.8,119,259,117.8,22.2,0.7,0.7
536.8,447,587,89.8,50.2,0.9,0.7
233.0,56,196,177.0,-37.0,-0.1,0.7
403.2,54,194,349.2,-209.2,-2.5,0.7
233.4,54,194,179.4,-39.4,-0.1,0.7
489.0,392,532,97.0,43.0,1.0,0.7
235.0,26,166,209.0,-69.0,-0.5,0.7
480.0,348,488,132.0,8.0,0.5,0.7
534.2,446,586,88.2,51.8,0.9,0.7
268.4,167,307,101.4,38.6,1.0,0.7
273.6,172,312,101.6,38.4,0.9,0.7
307.8,192,332,115.8,24.2,0.8,0.7
341.8,270,410,71.8,68.2,0.6,0.7
311.0,227,367,84.0,56.0,0.8,0.7
491.0,401,541,90.0,50.0,0.9,0.7
491.0,400,540,91.0,49.0,0.9,0.7
391.6,296,436,95.6,44.4,1.0,0.7
515.8,413,553,102.8,37.2,0.9,0.7
236.8,113,253,123.8,16.2,0.6,0.7
236.4,83,223,153.4,-13.4,0.2,0.7
388.8,302,442,86.8,53.2,0.8,0.7
234.4,96,236,138.4,1.6,0.4,0.7
339.8,244,384,95.8,44.2,1.0,0.7
382.0,289,429,93.0,47.0,0.9,0.7
237.6,88,228,149.6,-9.6,0.3,0.7
248.2,135,275,113.2,26.8,0.8,0.7
542.2,475,615,67.2,72.8,0.6,0.7
313.4,233,373,80.4,59.6,0.8,0.7
540.4,462,602,78.4,61.6,0.7,0.7
392.4,324,464,68.4,71.6,0.6,0.7
392.4,311,451,81.4,58.6,0.8,0.7
308.0,204,344,104.0,36.0,0.9,0.7
235.2,67,207,168.2,-28.2,-0.0,0.7
542.0,468,608,74.0,66.0,0.7,0.7
391.2,313,453,78.2,61.8,0.7,0.7
533.2,445,585,88.2,51.8,0.9,0.7
538.4,449,589,89.4,50.6,0.9,0.7
343.4,257,397,86.4,53.6,0.8,0.7
338.6,332,472,6.6,133.4,-0.3,0.7
399.6,332,472,67.6,72.4,0.6,0.7
344.6,271,411,73.6,66.4,0.7,0.7
539.8,475,615,64.8,75.2,0.5,0.7
306.8,193,333,113.8,26.2,0.8,0.7
484.0,380,520,104.0,36.0,0.9,0.7
340.0,258,398,82.0,58.0,0.8,0.7
486.2,376,516,110.2,29.8,0.8,0.7
517.2,424,564,93.2,46.8,0.9,0.7
484.2,357,497,127.2,12.8,0.6,0.7
535.8,436,576,99.8,40.2,1.0,0.7
265.0,164,304,101.0,39.0,1.0,0.7
238.0,27,167,211.0,-71.0,-0.6,0.7
343.0,273,413,70.0,70.0,0.6,0.7
308.6,224,364,84.6,55.4,0.8,0.7
273.8,175,315,98.8,41.2,1.0,0.7
308.0,198,338,110.0,30.0,0.8,0.7
267.2,169,309,98.2,41.8,1.0,0.7
342.8,272,412,70.8,69.2,0.6,0.7
308.4,205,345,103.4,36.6,0.9,0.7
267.4,152,292,115.4,24.6,0.8,0.7
392.4,306,446,86.4,53.6,0.8,0.7
340.6,267,407,73.6,66.4,0.7,0.7
515.6,412,552,103.6,36.4,0.9,0.7
312.8,222,362,90.8,49.2,0.9,0.7
355.0,275,415,80.0,60.0,0.7,0.7
232.0,35,175,197.0,-57.0,-0.4,0.7
391.4,322,462,69.4,70.6,0.6,0.7
234.4,97,237,137.4,2.6,0.5,0.7
237.2,84,224,153.2,-13.2,0.2,0.7
236.4,97,237,139.4,0.6,0.4,0.7
310.6,237,377,73.6,66.4,0.7,0.7
338.6,244,384,94.6,45.4,1.0,0.7
259.2,144,284,115.2,24.8,0.8,0.7
392.4,309,449,83.4,56.6,0.8,0.7
340.6,267,407,73.6,66.4,0.7,0.7
309.8,223,363,86.8,53.2,0.8,0.7
309.8,217,357,92.8,47.2,0.9,0.7
260.4,145,285,115.4,24.6,0.8,0.7
311.8,213,353,98.8,41.2,1.0,0.7
235.8,87,227,148.8,-8.8,0.3,0.7
308.6,229,369,79.6,60.4,0.7,0.7
535.6,444,584,91.6,48.4,0.9,0.7
540.8,502,642,38.8,101.2,0.2,0.7
261.6,144,284,117.6,22.4,0.7,0.7
251.8,139,279,112.8,27.2,0.8,0.7
277.2,173,313,104.2,35.8,0.9,0.7
306.4,181,321,125.4,14.6,0.6,0.7
236.0,108,248,128.0,12.0,0.6,0.7
310.6,210,350,100.6,39.4,1.0,0.7
339.8,265,405,74.8,65.2,0.7,0.7
339.8,244,384,95.8,44.2,1.0,0.7
233.8,94,234,139.8,0.2,0.4,0.7
229.4,55,195,174.4,-34.4,-0.1,0.7
391.4,298,438,93.4,46.6,0.9,0.7
542.6,476,616,66.6,73.4,0.6,0.7
308.8,190,330,118.8,21.2,0.7,0.7
536.8,446,586,90.8,49.2,0.9,0.7
310.0,222,362,88.0,52.0,0.9,0.7
401.0,326,466,75.0,65.0,0.7,0.7
237.2,95,235,142.2,-2.2,0.4,0.7
534.2,443,583,91.2,48.8,0.9,0.7
269.8,166,306,103.8,36.2,0.9,0.7
389.0,300,440,89.0,51.0,0.9,0.7
540.2,488,628,52.2,87.8,0.4,0.7
392.6,313,453,79.6,60.4,0.7,0.7
340.8,265,405,75.8,64.2,0.7,0.7
541.0,496,636,45.0,95.0,0.3,0.7
307.4,180,320,127.4,12.6,0.6,0.7
228.8,50,190,178.8,-38.8,-0.1,0.7
248.2,128,268,120.2,19.8,0.7,0.7
236.4,106,246,130.4,9.6,0.5,0.7
457.6,405,545,52.6,87.4,0.4,0.7
391.0,306,446,85.0,55.0,0.8,0.7
533.0,430,570,103.0,37.0,0.9,0.7
533.0,445,585,88.0,52.0,0.9,0.7
311.2,229,369,82.2,57.8,0.8,0.7
236.8,67,207,169.8,-29.8,-0.0,0.7
248.4,129,269,119.4,20.6,0.7,0.7
401.0,338,478,63.0,77.0,0.5,0.7
341.0,243,383,98.0,42.0,1.0,0.7
236.2,88,228,148.2,-8.2,0.3,0.7
228.6,47,187,181.6,-41.6,-0.2,0.7
230.6,35,175,195.6,-55.6,-0.4,0.7
307.6,197,337,110.6,29.4,0.8,0.7
542.2,461,601,81.2,58.8,0.8,0.7
488.2,388,528,100.2,39.8,1.0,0.7
269.4,162,302,107.4,32.6,0.9,0.7
542.2,474,614,68.2,71.8,0.6,0.7
231.2,37,177,194.2,-54.2,-0.3,0.7
390.6,321,461,69.6,70.4,0.6,0.7
541.8,458,598,83.8,56.2,0.8,0.7
390.8,320,460,70.8,69.2,0.6,0.7
259.8,148,288,111.8,28.2,0.8,0.7
542.2,466,606,76.2,63.8,0.7,0.7
484.2,376,516,108.2,31.8,0.9,0.7
312.2,240,380,72.2,67.8,0.6,0.7
234.2,93,233,141.2,-1.2,0.4,0.7
392.6,309,449,83.6,56.4,0.8,0.7
483.6,375,515,108.6,31.4,0.9,0.7
537.2,451,591,86.2,53.8,0.8,0.7
542.4,494,634,48.4,91.6,0.3,0.7
315.0,237,377,78.0,62.0,0.7,0.7
485.2,363,503,122.2,17.8,0.7,0.7
484.4,388,528,96.4,43.6,1.0,0.7
484.4,382,522,102.4,37.6,0.9,0.7
312.4,233,373,79.4,60.6,0.7,0.7
234.6,68,208,166.6,-26.6,-0.0,0.7
235.0,114,254,121.0,19.0,0.7,0.7
236.4,116,256,120.4,19.6,0.7,0.7
541.8,457,597,84.8,55.2,0.8,0.7
309.0,180,320,129.0,11.0,0.6,0.7
307.2,180,320,127.2,12.8,0.6,0.7
535.8,429,569,106.8,33.2,0.9,0.7
342.0,266,406,76.0,64.0,0.7,0.7
484.0,371,511,113.0,27.0,0.8,0.7
237.2,79,219,158.2,-18.2,0.2,0.7
313.4,216,356,97.4,42.6,1.0,0.7
341.4,266,406,75.4,64.6,0.7,0.7
483.4,351,491,132.4,7.6,0.5,0.7
235.2,75,215,160.2,-20.2,0.1,0.7
306.4,186,326,120.4,19.6,0.7,0.7
541.4,469,609,72.4,67.6,0.6,0.7
393.4,318,458,75.4,64.6,0.7,0.7
234.0,71,211,163.0,-23.0,0.1,0.7
485.8,386,526,99.8,40.2,1.0,0.7
342.0,260,400,82.0,58.0,0.8,0.7
484.0,355,495,129.0,11.0,0.6,0.7
536.4,446,586,90.4,49.6,0.9,0.7
228.6,46,186,182.6,-42.6,-0.2,0.7
516.0,413,553,103.0,37.0,0.9,0.7
234.0,60,200,174.0,-34.0,-0.1,0.7
311.2,234,374,77.2,62.8,0.7,0.7
543.2,465,605,78.2,61.8,0.7,0.7
310.4,205,345,105.4,34.6,0.9,0.7
391.0,320,460,71.0,69.0,0.6,0.7
533.0,436,576,97.0,43.0,1.0,0.7
543.6,470,610,73.6,66.4,0.7,0.7
236.6,76,216,160.6,-20.6,0.1,0.7
232.8,76,216,156.8,-16.8,0.2,0.7
484.8,385,525,99.8,40.2,1.0,0.7
310.8,211,351,99.8,40.2,1.0,0.7
338.8,266,406,72.8,67.2,0.7,0.7
392.8,310,450,82.8,57.2,0.8,0.7
483.8,371,511,112.8,27.2,0.8,0.7
252.2,128,268,124.2,15.8,0.6,0.7
401.4,325,465,76.4,63.6,0.7,0.7
310.4,214,354,96.4,43.6,1.0,0.7
237.4,108,248,129.4,10.6,0.6,0.7
535.2,428,568,107.2,32.8,0.9,0.7
542.2,491,631,51.2,88.8,0.3,0.7
535.8,433,573,102.8,37.2,0.9,0.7
535.8,439,579,96.8,43.2,1.0,0.7
388.8,294,434,94.8,45.2,1.0,0.7
232.8,85,225,147.8,-7.8,0.3,0.7
268.6,170,310,98.6,41.4,1.0,0.7
479.8,353,493,126.8,13.2,0.6,0.7
266.0,153,293,113.0,27.0,0.8,0.7
542.2,476,616,66.2,73.8,0.6,0.7
515.2,418,558,97.2,42.8,1.0,0.7
484.4,382,522,102.4,37.6,0.9,0.7
341.6,249,389,92.6,47.4,0.9,0.7
511.8,407,547,104.8,35.2,0.9,0.7
265.8,161,301,104.8,35.2,0.9,0.7
236.4,32,172,204.4,-64.4,-0.5,0.7
269.6,157,297,112.6,27.4,0.8,0.7
342.2,269,409,73.2,66.8,0.7,0.7
542.4,477,617,65.4,74.6,0.5,0.7
483.0,365,505,118.0,22.0,0.7,0.7
236.8,69,209,167.8,-27.8,-0.0,0.7
533.0,445,585,88.0,52.0,0.9,0.7
267.0,170,310,97.0,43.0,1.0,0.7
391.2,321,461,70.2,69.8,0.6,0.7
261.2,147,287,114.2,25.8,0.8,0.7
342.2,261,401,81.2,58.8,0.8,0.7
342.2,254,394,88.2,51.8,0.9,0.7
517.2,421,561,96.2,43.8,1.0,0.7
482.8,358,498,124.8,15.2,0.6,0.7
236.0,68,208,168.0,-28.0,-0.0,0.7
309.4,177,317,132.4,7.6,0.5,0.7
340.2,261,401,79.2,60.8,0.7,0.7
387.4,291,431,96.4,43.6,1.0,0.7
543.0,478,618,65.0,75.0,0.5,0.7
480.0,358,498,122.0,18.0,0.7,0.7
390.6,303,443,87.6,52.4,0.9,0.7
236.6,84,224,152.6,-12.6,0.2,0.7
381.0,279,419,102.0,38.0,0.9,0.7
340.0,241,381,99.0,41.0,1.0,0.7
234.2,104,244,130.2,9.8,0.6,0.7
235.6,124,264,111.6,28.4,0.8,0.7
232.2,37,177,195.2,-55.2,-0.3,0.7
540.0,465,605,75.0,65.0,0.7,0.7
230.6,38,178,192.6,-52.6,-0.3,0.7
232.0,36,176,196.0,-56.0,-0.4,0.7
234.0,119,259,115.0,25.0,0.8,0.7
231.8,60,200,171.8,-31.8,-0.0,0.7
248.8,138,278,110.8,29.2,0.8,0.7
542.2,486,626,56.2,83.8,0.4,0.7
399.8,331,471,68.8,71.2,0.6,0.7
311.0,180,320,131.0,9.0,0.5,0.7
535.2,433,573,102.2,37.8,0.9,0.7
310.8,189,329,121.8,18.2,0.7,0.7
389.2,304,444,85.2,54.8,0.8,0.7
235.2,62,202,173.2,-33.2,-0.0,0.7
231.4,41,181,190.4,-50.4,-0.3,0.7
230.6,58,198,172.6,-32.6,-0.0,0.7
401.8,325,465,76.8,63.2,0.7,0.7
543.8,488,628,55.8,84.2,0.4,0.7
339.4,249,389,90.4,49.6,0.9,0.7
539.6,501,641,38.6,101.4,0.2,0.7
339.0,246,386,93.0,47.0,0.9,0.7
236.0,106,246,130.0,10.0,0.6,0.7
540.0,467,607,73.0,67.0,0.7,0.7
310.6,210,350,100.6,39.4,1.0,0.7
233.6,116,256,117.6,22.4,0.7,0.7
231.8,57,197,174.8,-34.8,-0.1,0.7
236.8,100,240,136.8,3.2,0.5,0.7
339.8,254,394,85.8,54.2,0.8,0.7
535.0,445,585,90.0,50.0,0.9,0.7
483.2,358,498,125.2,14.8,0.6,0.7
341.0,265,405,76.0,64.0,0.7,0.7
306.6,191,331,115.6,24.4,0.8,0.7
488.8,394,534,94.8,45.2,1.0,0.7
277.8,126,266,151.8,-11.8,0.3,0.7
232.8,46,186,186.8,-46.8,-0.2,0.7
237.6,120,260,117.6,22.4,0.7,0.7
536.8,431,571,105.8,34.2,0.9,0.7
532.2,429,569,103.2,36.8,0.9,0.7
236.2,68,208,168.2,-28.2,-0.0,0.7
533.0,432,572,101.0,39.0,1.0,0.7
543.6,483,623,60.6,79.4,0.5,0.7
402.8,342,482,60.8,79.2,0.5,0.7
399.0,336,476,63.0,77.0,0.5,0.7
236.0,74,214,162.0,-22.0,0.1,0.7
232.2,55,195,177.2,-37.2,-0.1,0.7
356.4,277,417,79.4,60.6,0.7,0.7
512.0,407,547,105.0,35.0,0.9,0.7
237.2,74,214,163.2,-23.2,0.1,0.7
484.0,389,529,95.0,45.0,1.0,0.7
390.0,306,446,84.0,56.0,0.8,0.7
541.2,504,644,37.2,102.8,0.2,0.7
487.0,385,525,102.0,38.0,0.9,0.7
515.0,419,559,96.0,44.0,1.0,0.7
455.6,404,544,51.6,88.4,0.4,0.7
341.0,250,390,91.0,49.0,0.9,0.7
541.2,86,226,455.2,-315.2,-4.0,0.7
231.4,86,226,145.4,-5.4,0.3,0.7
269.0,161,301,108.0,32.0,0.9,0.7
542.2,504,644,38.2,101.8,0.2,0.7
393.6,319,459,74.6,65.4,0.7,0.7
479.6,354,494,125.6,14.4,0.6,0.7
488.8,397,537,91.8,48.2,0.9,0.7
488.8,396,536,92.8,47.2,0.9,0.7
458.0,404,544,54.0,86.0,0.4,0.7
539.8,500,640,39.8,100.2,0.2,0.7
402.8,329,469,73.8,66.2,0.7,0.7
388.4,299,439,89.4,50.6,0.9,0.7
399.0,331,471,68.0,72.0,0.6,0.7
342.2,268,408,74.2,65.8,0.7,0.7
312.4,231,371,81.4,58.6,0.8,0.7
482.6,358,498,124.6,15.4,0.6,0.7
485.0,377,517,108.0,32.0,0.9,0.7
389.2,292,432,97.2,42.8,1.0,0.7
250.4,131,271,119.4,20.6,0.7,0.7
484.8,361,501,123.8,16.2,0.6,0.7
535.8,437,577,98.8,41.2,1.0,0.7
307.8,197,337,110.8,29.2,0.8,0.7
517.2,410,550,107.2,32.8,0.9,0.7
252.2,139,279,113.2,26.8,0.8,0.7
542.2,457,597,85.2,54.8,0.8,0.7
309.2,215,355,94.2,45.8,0.9,0.7
519.8,423,563,96.8,43.2,1.0,0.7
388.0,290,430,98.0,42.0,1.0,0.7
236.0,121,261,115.0,25.0,0.8,0.7
236.8,119,259,117.8,22.2,0.7,0.7
392.4,313,453,79.4,60.6,0.7,0.7
266.6,151,291,115.6,24.4,0.8,0.7
236.8,121,261,115.8,24.2,0.8,0.7
236.8,92,232,144.8,-4.8,0.3,0.7
313.0,226,366,87.0,53.0,0.8,0.7
341.0,252,392,89.0,51.0,0.9,0.7
541.2,463,603,78.2,61.8,0.7,0.7
231.8,49,189,182.8,-42.8,-0.2,0.7
236.8,105,245,131.8,8.2,0.5,0.7
232.2,41,181,191.2,-51.2,-0.3,0.7
520.0,421,561,99.0,41.0,1.0,0.7
487.0,401,541,86.0,54.0,0.8,0.7
309.0,227,367,82.0,58.0,0.8,0.7
237.2,71,211,166.2,-26.2,0.1,0.7
313.2,237,377,76.2,63.8,0.7,0.7
540.2,455,595,85.2,54.8,0.8,0.7
540.2,483,623,57.2,82.8,0.4,0.7
309.6,214,354,95.6,44.4,1.0,0.7
515.2,408,548,107.2,32.8,0.9,0.7
312.2,218,358,94.2,45.8,0.9,0.7
237.8,121,261,116.8,23.2,0.7,0.7
392.4,296,436,96.4,43.6,1.0,0.7
250.6,127,267,123.6,16.4,0.6,0.7
231.4,37,177,194.4,-54.4,-0.3,0.7
312.0,224,364,88.0,52.0,0.9,0.7
341.2,273,413,68.2,71.8,0.6,0.7
536.4,446,586,90.4,49.6,0.9,0.7
391.6,296,436,95.6,44.4,1.0,0.7
308.6,194,334,114.6,25.4,0.8,0.7
232.2,58,198,174.2,-34.2,-0.1,0.7
341.6,248,388,93.6,46.4,0.9,0.7
541.8,481,621,60.8,79.2,0.5,0.7
539.8,478,618,61.8,78.2,0.5,0.7
340.6,256,396,84.6,55.4,0.8,0.7
340.6,259,399,81.6,58.4,0.8,0.7
233.8,80,220,153.8,-13.8,0.2,0.7
388.8,299,439,89.8,50.2,0.9,0.7
249.0,140,280,109.0,31.0,0.8,0.7
484.0,389,529,95.0,45.0,1.0,0.7
237.2,116,256,121.2,18.8,0.7,0.7
390.6,294,434,96.6,43.4,1.0,0.7
481.6,361,501,120.6,19.4,0.7,0.7
521.6,424,564,97.6,42.4,1.0,0.7
313.6,237,377,76.6,63.4,0.7,0.7
308.6,235,375,73.6,66.4,0.7,0.7
540.6,486,626,54.6,85.4,0.4,0.7
540.0,460,600,80.0,60.0,0.8,0.7
535.0,433,573,102.0,38.0,0.9,0.7
233.2,81,221,152.2,-12.2,0.2,0.7
237.8,109,249,128.8,11.2,0.6,0.7
237.2,123,263,114.2,25.8,0.8,0.7
307.2,195,335,112.2,27.8,0.8,0.7
517.2,420,560,97.2,42.8,1.0,0.7
339.2,252,392,87.2,52.8,0.8,0.7
312.2,231,371,81.2,58.8,0.8,0.7
359.4,275,415,84.4,55.6,0.8,0.7
515.0,418,558,97.0,43.0,1.0,0.7
543.0,491,631,52.0,88.0,0.4,0.7
391.0,299,439,92.0,48.0,0.9,0.7
485.0,381,521,104.0,36.0,0.9,0.7
381.0,289,429,92.0,48.0,0.9,0.7
266.2,158,298,108.2,31.8,0.9,0.7
389.2,290,430,99.2,40.8,1.0,0.7
308.2,190,330,118.2,21.8,0.7,0.7
236.8,106,246,130.8,9.2,0.5,0.7
388.8,302,442,86.8,53.2,0.8,0.7
540.0,464,604,76.0,64.0,0.7,0.7
521.2,422,562,99.2,40.8,1.0,0.7
391.8,292,432,99.8,40.2,1.0,0.7
485.8,383,523,102.8,37.2,0.9,0.7
533.0,437,577,96.0,44.0,1.0,0.7
341.0,246,386,95.0,45.0,1.0,0.7
261.6,145,285,116.6,23.4,0.7,0.7
236.8,89,229,147.8,-7.8,0.3,0.7
389.0,311,451,78.0,62.0,0.7,0.7
399.6,331,471,68.6,71.4,0.6,0.7
394.6,324,464,70.6,69.4,0.6,0.7
488.6,399,539,89.6,50.4,0.9,0.7
535.8,446,586,89.8,50.2,0.9,0.7
541.0,461,601,80.0,60.0,0.8,0.7
266.6,161,301,105.6,34.4,0.9,0.7
252.2,142,282,110.2,29.8,0.8,0.7
312.2,214,354,98.2,41.8,1.0,0.7
307.2,197,337,110.2,29.8,0.8,0.7
542.2,480,620,62.2,77.8,0.5,0.7
341.2,273,413,68.2,71.8,0.6,0.7
521.2,423,563,98.2,41.8,1.0,0.7
532.4,434,574,98.4,41.6,1.0,0.7
338.4,245,385,93.4,46.6,0.9,0.7
513.4,416,556,97.4,42.6,1.0,0.7
309.0,219,359,90.0,50.0,0.9,0.7
274.6,125,265,149.6,-9.6,0.3,0.7
313.2,211,351,102.2,37.8,0.9,0.7
483.4,386,526,97.4,42.6,1.0,0.7
537.4,452,592,85.4,54.6,0.8,0.7
309.6,191,331,118.6,21.4,0.7,0.7
392.4,311,451,81.4,58.6,0.8,0.7
534.4,438,578,96.4,43.6,1.0,0.7
236.6,87,227,149.6,-9.6,0.3,0.7
391.2,294,434,97.2,42.8,1.0,0.7
537.4,449,589,88.4,51.6,0.9,0.7
391.6,304,444,87.6,52.4,0.9,0.7
