Click_Y,Y_Top,Y_Bottom,Dist_Y_Top,Dist_Y_Bottom,Accuracy,Gap
401.2,340.0,480.0,61.2,78.8,-0.0222,0.7
381.0,280.0,420.0,101.0,39.0,0.9166,0.7
234.2,111.0,251.0,123.2,16.8,0.3,0.7
378.4,281.0,421.0,97.4,42.6,0.9834,0.7
231.4,62.0,202.0,169.4,-29.4,-0.9834,0.7
487.2,380.0,520.0,107.2,32.8,0.7444,0.7
389.2,292.0,432.0,97.2,42.8,0.9778,0.7
259.8,145.0,285.0,114.8,25.2,0.5334,0.7
517.2,417.0,557.0,100.2,39.8,0.9388,0.7
234.2,101.0,241.0,133.2,6.8,0.0222,0.7
310.2,201.0,341.0,109.2,30.8,0.6888,0.7
342.0,245.0,385.0,97.0,43.0,0.9722,0.7
232.2,52.0,192.0,180.2,-40.2,-1.2834,0.7
484.6,329.0,469.0,155.6,-15.6,-0.6,0.7
399.8,329.0,469.0,70.8,69.2,0.2444,0.7
274.0,126.0,266.0,148.0,-8.0,-0.3888,0.7
233.6,99.0,239.0,134.6,5.4,-0.0166,0.7
517.2,425.0,565.0,92.2,47.8,0.8388,0.7
539.2,481.0,621.0,58.2,81.8,-0.1056,0.7
309.4,224.0,364.0,85.4,54.6,0.65,0.7
268.4,164.0,304.0,104.4,35.6,0.8222,0.7
540.6,503.0,643.0,37.6,102.4,-0.6778,0.7
541.6,502.0,642.0,39.6,100.4,-0.6222,0.7
231.8,85.0,225.0,146.8,-6.8,-0.3556,0.7
342.2,272.0,412.0,70.2,69.8,0.2278,0.7
237.8,115.0,255.0,122.8,17.2,0.3112,0.7
521.6,423.0,563.0,98.6,41.4,0.9834,0.7
388.8,311.0,451.0,77.8,62.2,0.4388,0.7
479.8,355.0,495.0,124.8,15.2,0.2556,0.7
266.0,158.0,298.0,108.0,32.0,0.7222,0.7
389.2,290.0,430.0,99.2,40.8,0.9666,0.7
540.4,476.0,616.0,64.4,75.6,0.0666,0.7
231.4,51.0,191.0,180.4,-40.4,-1.2888,0.7
513.4,418.0,558.0,95.4,44.6,0.9278,0.7
231.6,49.0,189.0,182.6,-42.6,-1.35,0.7
402.0,332.0,472.0,70.0,70.0,0.2222,0.7
535.0,442.0,582.0,93.0,47.0,0.8612,0.7
276.2,172.0,312.0,104.2,35.8,0.8278,0.7
541.8,458.0,598.0,83.8,56.2,0.6056,0.7
541.8,465.0,605.0,76.8,63.2,0.4112,0.7
402.0,333.0,473.0,69.0,71.0,0.1944,0.7
535.0,448.0,588.0,87.0,53.0,0.6944,0.7
483.2,373.0,513.0,110.2,29.8,0.6612,0.7
237.2,121.0,261.0,116.2,23.8,0.4944,0.7
459.0,403.0,543.0,56.0,84.0,-0.1666,0.7
234.0,87.0,227.0,147.0,-7.0,-0.3612,0.7
309.2,219.0,359.0,90.2,49.8,0.7834,0.7
259.8,144.0,284.0,115.8,24.2,0.5056,0.7
266.8,168.0,308.0,98.8,41.2,0.9778,0.7
229.0,57.0,197.0,172.0,-32.0,-1.0556,0.7
228.4,40.0,180.0,188.4,-48.4,-1.5112,0.7
341.8,274.0,414.0,67.8,72.2,0.1612,0.7
341.8,247.0,387.0,94.8,45.2,0.9112,0.7
268.0,156.0,296.0,112.0,28.0,0.6112,0.7
542.2,491.0,631.0,51.2,88.8,-0.3,0.7
484.0,383.0,523.0,101.0,39.0,0.9166,0.7
356.0,275.0,415.0,81.0,59.0,0.5278,0.7
516.6,413.0,553.0,103.6,36.4,0.8444,0.7
482.2,348.0,488.0,134.2,5.8,-0.0056,0.7
230.2,45.0,185.0,185.2,-45.2,-1.4222,0.7
517.0,412.0,552.0,105.0,35.0,0.8056,0.7
342.0,263.0,403.0,79.0,61.0,0.4722,0.7
389.2,316.0,456.0,73.2,66.8,0.3112,0.7
233.2,46.0,186.0,187.2,-47.2,-1.4778,0.7
543.4,488.0,628.0,55.4,84.6,-0.1834,0.7
233.6,98.0,238.0,135.6,4.4,-0.0444,0.7
389.2,308.0,448.0,81.2,58.8,0.5334,0.7
513.4,416.0,556.0,97.4,42.6,0.9834,0.7
234.0,97.0,237.0,137.0,3.0,-0.0834,0.7
519.0,336.0,476.0,183.0,-43.0,-1.3612,0.7
399.2,336.0,476.0,63.2,76.8,0.0334,0.7
533.8,441.0,581.0,92.8,47.2,0.8556,0.7
487.0,393.0,533.0,94.0,46.0,0.8888,0.7
541.0,493.0,633.0,48.0,92.0,-0.3888,0.7
339.6,167.0,307.0,172.6,-32.6,-1.0722,0.7
269.8,167.0,307.0,102.8,37.2,0.8666,0.7
235.4,118.0,258.0,117.4,22.6,0.4612,0.7
341.8,249.0,389.0,92.8,47.2,0.8556,0.7
542.0,462.0,602.0,80.0,60.0,0.5,0.7
232.6,43.0,183.0,189.6,-49.6,-1.5444,0.7
230.6,35.0,175.0,195.6,-55.6,-1.7112,0.7
238.4,31.0,171.0,207.4,-67.4,-2.0388,0.7
399.4,343.0,483.0,56.4,83.6,-0.1556,0.7
274.0,125.0,265.0,149.0,-9.0,-0.4166,0.7
485.2,372.0,512.0,113.2,26.8,0.5778,0.7
237.2,96.0,236.0,141.2,-1.2,-0.2,0.7
259.4,143.0,283.0,116.4,23.6,0.4888,0.7
341.8,260.0,400.0,81.8,58.2,0.55,0.7
537.0,432.0,572.0,105.0,35.0,0.8056,0.7
267.2,159.0,299.0,108.2,31.8,0.7166,0.7
237.2,103.0,243.0,134.2,5.8,-0.0056,0.7
232.2,61.0,201.0,171.2,-31.2,-1.0334,0.7
231.2,42.0,182.0,189.2,-49.2,-1.5334,0.7
238.0,97.0,237.0,141.0,-1.0,-0.1944,0.7
233.0,50.0,190.0,183.0,-43.0,-1.3612,0.7
339.0,261.0,401.0,78.0,62.0,0.4444,0.7
539.2,477.0,617.0,62.2,77.8,0.0056,0.7
270.6,170.0,310.0,100.6,39.4,0.9278,0.7
231.2,58.0,198.0,173.2,-33.2,-1.0888,0.7
535.8,429.0,569.0,106.8,33.2,0.7556,0.7
237.2,84.0,224.0,153.2,-13.2,-0.5334,0.7
399.0,344.0,484.0,55.0,85.0,-0.1944,0.7
485.0,380.0,520.0,105.0,35.0,0.8056,0.7
389.2,307.0,447.0,82.2,57.8,0.5612,0.7
235.2,99.0,239.0,136.2,3.8,-0.0612,0.7
309.8,178.0,318.0,131.8,8.2,0.0612,0.7
516.2,411.0,551.0,105.2,34.8,0.8,0.7
252.2,137.0,277.0,115.2,24.8,0.5222,0.7
307.2,206.0,346.0,101.2,38.8,0.9112,0.7
341.4,257.0,397.0,84.4,55.6,0.6222,0.7
341.4,271.0,411.0,70.4,69.6,0.2334,0.7
269.6,165.0,305.0,104.6,35.4,0.8166,0.7
310.2,180.0,320.0,130.2,9.8,0.1056,0.7
310.6,230.0,370.0,80.6,59.4,0.5166,0.7
310.6,196.0,336.0,114.6,25.4,0.5388,0.7
542.2,470.0,610.0,72.2,67.8,0.2834,0.7
402.4,325.0,465.0,77.4,62.6,0.4278,0.7
539.4,467.0,607.0,72.4,67.6,0.2888,0.7
307.4,210.0,350.0,97.4,42.6,0.9834,0.7
487.4,384.0,524.0,103.4,36.6,0.85,0.7
380.6,288.0,428.0,92.6,47.4,0.85,0.7
237.6,91.0,231.0,146.6,-6.6,-0.35,0.7
490.2,399.0,539.0,91.2,48.8,0.8112,0.7
237.2,97.0,237.0,140.2,-0.2,-0.1722,0.7
484.6,383.0,523.0,101.6,38.4,0.9,0.7
389.8,307.0,447.0,82.8,57.2,0.5778,0.7
517.8,420.0,560.0,97.8,42.2,0.9944,0.7
234.0,71.0,211.0,163.0,-23.0,-0.8056,0.7
541.8,454.0,594.0,87.8,52.2,0.7166,0.7
482.0,367.0,507.0,115.0,25.0,0.5278,0.7
536.8,441.0,581.0,95.8,44.2,0.9388,0.7
402.8,332.0,472.0,70.8,69.2,0.2444,0.7
268.8,163.0,303.0,105.8,34.2,0.7834,0.7
232.2,47.0,187.0,185.2,-45.2,-1.4222,0.7
313.2,238.0,378.0,75.2,64.8,0.3666,0.7
341.2,253.0,393.0,88.2,51.8,0.7278,0.7
483.2,368.0,508.0,115.2,24.8,0.5222,0.7
484.8,383.0,523.0,101.8,38.2,0.8944,0.7
479.8,360.0,500.0,119.8,20.2,0.3944,0.7
306.4,181.0,321.0,125.4,14.6,0.2388,0.7
401.4,331.0,471.0,70.4,69.6,0.2334,0.7
484.6,385.0,525.0,99.6,40.4,0.9556,0.7
392.8,304.0,444.0,88.8,51.2,0.7444,0.7
308.4,185.0,325.0,123.4,16.6,0.2944,0.7
484.4,371.0,511.0,113.4,26.6,0.5722,0.7
312.2,233.0,373.0,79.2,60.8,0.4778,0.7
237.8,104.0,244.0,133.8,6.2,0.0056,0.7
310.2,211.0,351.0,99.2,40.8,0.9666,0.7
401.2,325.0,465.0,76.2,63.8,0.3944,0.7
391.4,320.0,460.0,71.4,68.6,0.2612,0.7
391.4,305.0,445.0,86.4,53.6,0.6778,0.7
268.6,158.0,298.0,110.6,29.4,0.65,0.7
237.2,96.0,236.0,141.2,-1.2,-0.2,0.7
238.4,29.0,169.0,209.4,-69.4,-2.0944,0.7
233.2,86.0,226.0,147.2,-7.2,-0.3666,0.7
237.2,25.0,165.0,212.2,-72.2,-2.1722,0.7
479.8,346.0,486.0,133.8,6.2,0.0056,0.7
251.0,134.0,274.0,117.0,23.0,0.4722,0.7
392.4,311.0,451.0,81.4,58.6,0.5388,0.7
483.4,366.0,506.0,117.4,22.6,0.4612,0.7
517.0,417.0,557.0,100.0,40.0,0.9444,0.7
232.6,71.0,211.0,161.6,-21.6,-0.7666,0.7
247.8,139.0,279.0,108.8,31.2,0.7,0.7
237.2,73.0,213.0,164.2,-24.2,-0.8388,0.7
540.0,495.0,635.0,45.0,95.0,-0.4722,0.7
268.8,162.0,302.0,106.8,33.2,0.7556,0.7
542.2,485.0,625.0,57.2,82.8,-0.1334,0.7
234.0,114.0,254.0,120.0,20.0,0.3888,0.7
541.8,476.0,616.0,65.8,74.2,0.1056,0.7
394.0,323.0,463.0,71.0,69.0,0.25,0.7
488.0,398.0,538.0,90.0,50.0,0.7778,0.7
312.0,211.0,351.0,101.0,39.0,0.9166,0.7
539.0,449.0,589.0,90.0,50.0,0.7778,0.7
312.0,218.0,358.0,94.0,46.0,0.8888,0.7
482.2,370.0,510.0,112.2,27.8,0.6056,0.7
307.2,183.0,323.0,124.2,15.8,0.2722,0.7
276.0,175.0,315.0,101.0,39.0,0.9166,0.7
310.2,179.0,319.0,131.2,8.8,0.0778,0.7
235.6,84.0,224.0,151.6,-11.6,-0.4888,0.7
379.8,283.0,423.0,96.8,43.2,0.9666,0.7
482.0,364.0,504.0,118.0,22.0,0.4444,0.7
536.8,434.0,574.0,102.8,37.2,0.8666,0.7
311.8,221.0,361.0,90.8,49.2,0.8,0.7
267.8,149.0,289.0,118.8,21.2,0.4222,0.7
484.8,307.0,447.0,177.8,-37.8,-1.2166,0.7
390.0,307.0,447.0,83.0,57.0,0.5834,0.7
484.0,384.0,524.0,100.0,40.0,0.9444,0.7
540.0,484.0,624.0,56.0,84.0,-0.1666,0.7
402.0,333.0,473.0,69.0,71.0,0.1944,0.7
535.0,445.0,585.0,90.0,50.0,0.7778,0.7
309.2,206.0,346.0,103.2,36.8,0.8556,0.7
484.2,353.0,493.0,131.2,8.8,0.0778,0.7
310.6,201.0,341.0,109.6,30.4,0.6778,0.7
237.2,80.0,220.0,157.2,-17.2,-0.6444,0.7
391.0,321.0,461.0,70.0,70.0,0.2222,0.7
482.0,360.0,500.0,122.0,18.0,0.3334,0.7
536.4,435.0,575.0,101.4,38.6,0.9056,0.7
232.4,84.0,224.0,148.4,-8.4,-0.4,0.7
306.8,191.0,331.0,115.8,24.2,0.5056,0.7
236.8,31.0,171.0,205.8,-65.8,-1.9944,0.7
391.4,324.0,464.0,67.4,72.6,0.15,0.7
237.4,25.0,165.0,212.4,-72.4,-2.1778,0.7
232.2,46.0,186.0,186.2,-46.2,-1.45,0.7
535.8,440.0,580.0,95.8,44.2,0.9388,0.7
535.8,446.0,586.0,89.8,50.2,0.7722,0.7
266.0,158.0,298.0,108.0,32.0,0.7222,0.7
342.0,252.0,392.0,90.0,50.0,0.7778,0.7
484.0,350.0,490.0,134.0,6.0,0.0,0.7
228.0,35.0,175.0,193.0,-53.0,-1.6388,0.7
310.2,180.0,320.0,130.2,9.8,0.1056,0.7
265.6,163.0,303.0,102.6,37.4,0.8722,0.7
234.8,74.0,214.0,160.8,-20.8,-0.7444,0.7
542.2,500.0,640.0,42.2,97.8,-0.55,0.7
231.2,85.0,225.0,146.2,-6.2,-0.3388,0.7
487.0,386.0,526.0,101.0,39.0,0.9166,0.7
230.2,40.0,180.0,190.2,-50.2,-1.5612,0.7
459.6,405.0,545.0,54.6,85.4,-0.2056,0.7
517.2,420.0,560.0,97.2,42.8,0.9778,0.7
238.2,106.0,246.0,132.2,7.8,0.05,0.7
232.6,80.0,220.0,152.6,-12.6,-0.5166,0.7
540.4,455.0,595.0,85.4,54.6,0.65,0.7
486.0,374.0,514.0,112.0,28.0,0.6112,0.7
237.2,83.0,223.0,154.2,-14.2,-0.5612,0.7
311.4,233.0,373.0,78.4,61.6,0.4556,0.7
229.4,46.0,186.0,183.4,-43.4,-1.3722,0.7
381.0,283.0,423.0,98.0,42.0,1.0,0.7
266.0,169.0,309.0,97.0,43.0,0.9722,0.7
390.2,303.0,443.0,87.2,52.8,0.7,0.7
484.2,381.0,521.0,103.2,36.8,0.8556,0.7
339.8,243.0,383.0,96.8,43.2,0.9666,0.7
540.0,499.0,639.0,41.0,99.0,-0.5834,0.7
402.2,328.0,468.0,74.2,65.8,0.3388,0.7
234.4,26.0,166.0,208.4,-68.4,-2.0666,0.7
250.6,141.0,281.0,109.6,30.4,0.6778,0.7
532.2,436.0,576.0,96.2,43.8,0.95,0.7
394.4,320.0,460.0,74.4,65.6,0.3444,0.7
488.4,400.0,540.0,88.4,51.6,0.7334,0.7
251.6,142.0,282.0,109.6,30.4,0.6778,0.7
267.2,161.0,301.0,106.2,33.8,0.7722,0.7
307.2,180.0,320.0,127.2,12.8,0.1888,0.7
382.8,283.0,423.0,99.8,40.2,0.95,0.7
481.8,362.0,502.0,119.8,20.2,0.3944,0.7
541.4,455.0,595.0,86.4,53.6,0.6778,0.7
236.4,94.0,234.0,142.4,-2.4,-0.2334,0.7
399.4,338.0,478.0,61.4,78.6,-0.0166,0.7
340.2,241.0,381.0,99.2,40.8,0.9666,0.7
482.2,354.0,494.0,128.2,11.8,0.1612,0.7
542.2,453.0,593.0,89.2,50.8,0.7556,0.7
235.4,70.0,210.0,165.4,-25.4,-0.8722,0.7
235.4,121.0,261.0,114.4,25.6,0.5444,0.7
277.6,126.0,266.0,151.6,-11.6,-0.4888,0.7
484.0,383.0,523.0,101.0,39.0,0.9166,0.7
484.0,351.0,491.0,133.0,7.0,0.0278,0.7
484.8,373.0,513.0,111.8,28.2,0.6166,0.7
381.2,284.0,424.0,97.2,42.8,0.9778,0.7
263.2,144.0,284.0,119.2,20.8,0.4112,0.7
266.8,149.0,289.0,117.8,22.2,0.45,0.7
484.8,370.0,510.0,114.8,25.2,0.5334,0.7
236.8,119.0,259.0,117.8,22.2,0.45,0.7
536.8,447.0,587.0,89.8,50.2,0.7722,0.7
233.0,56.0,196.0,177.0,-37.0,-1.1944,0.7
403.2,54.0,194.0,349.2,-209.2,-5.9778,0.7
233.4,54.0,194.0,179.4,-39.4,-1.2612,0.7
489.0,392.0,532.0,97.0,43.0,0.9722,0.7
235.0,26.0,166.0,209.0,-69.0,-2.0834,0.7
480.0,348.0,488.0,132.0,8.0,0.0556,0.7
534.2,446.0,586.0,88.2,51.8,0.7278,0.7
268.4,167.0,307.0,101.4,38.6,0.9056,0.7
273.6,172.0,312.0,101.6,38.4,0.9,0.7
307.8,192.0,332.0,115.8,24.2,0.5056,0.7
341.8,270.0,410.0,71.8,68.2,0.2722,0.7
311.0,227.0,367.0,84.0,56.0,0.6112,0.7
491.0,401.0,541.0,90.0,50.0,0.7778,0.7
491.0,400.0,540.0,91.0,49.0,0.8056,0.7
391.6,296.0,436.0,95.6,44.4,0.9334,0.7
515.8,413.0,553.0,102.8,37.2,0.8666,0.7
236.8,113.0,253.0,123.8,16.2,0.2834,0.7
236.4,83.0,223.0,153.4,-13.4,-0.5388,0.7
388.8,302.0,442.0,86.8,53.2,0.6888,0.7
234.4,96.0,236.0,138.4,1.6,-0.1222,0.7
339.8,244.0,384.0,95.8,44.2,0.9388,0.7
382.0,289.0,429.0,93.0,47.0,0.8612,0.7
237.6,88.0,228.0,149.6,-9.6,-0.4334,0.7
248.2,135.0,275.0,113.2,26.8,0.5778,0.7
542.2,475.0,615.0,67.2,72.8,0.1444,0.7
313.4,233.0,373.0,80.4,59.6,0.5112,0.7
540.4,462.0,602.0,78.4,61.6,0.4556,0.7
392.4,324.0,464.0,68.4,71.6,0.1778,0.7
392.4,311.0,451.0,81.4,58.6,0.5388,0.7
308.0,204.0,344.0,104.0,36.0,0.8334,0.7
235.2,67.0,207.0,168.2,-28.2,-0.95,0.7
542.0,468.0,608.0,74.0,66.0,0.3334,0.7
391.2,313.0,453.0,78.2,61.8,0.45,0.7
533.2,445.0,585.0,88.2,51.8,0.7278,0.7
538.4,449.0,589.0,89.4,50.6,0.7612,0.7
343.4,257.0,397.0,86.4,53.6,0.6778,0.7
338.6,332.0,472.0,6.6,133.4,-1.5388,0.7
399.6,332.0,472.0,67.6,72.4,0.1556,0.7
344.6,271.0,411.0,73.6,66.4,0.3222,0.7
539.8,475.0,615.0,64.8,75.2,0.0778,0.7
306.8,193.0,333.0,113.8,26.2,0.5612,0.7
484.0,380.0,520.0,104.0,36.0,0.8334,0.7
340.0,258.0,398.0,82.0,58.0,0.5556,0.7
486.2,376.0,516.0,110.2,29.8,0.6612,0.7
517.2,424.0,564.0,93.2,46.8,0.8666,0.7
484.2,357.0,497.0,127.2,12.8,0.1888,0.7
535.8,436.0,576.0,99.8,40.2,0.95,0.7
265.0,164.0,304.0,101.0,39.0,0.9166,0.7
238.0,27.0,167.0,211.0,-71.0,-2.1388,0.7
343.0,273.0,413.0,70.0,70.0,0.2222,0.7
308.6,224.0,364.0,84.6,55.4,0.6278,0.7
273.8,175.0,315.0,98.8,41.2,0.9778,0.7
308.0,198.0,338.0,110.0,30.0,0.6666,0.7
267.2,169.0,309.0,98.2,41.8,0.9944,0.7
342.8,272.0,412.0,70.8,69.2,0.2444,0.7
308.4,205.0,345.0,103.4,36.6,0.85,0.7
267.4,152.0,292.0,115.4,24.6,0.5166,0.7
392.4,306.0,446.0,86.4,53.6,0.6778,0.7
340.6,267.0,407.0,73.6,66.4,0.3222,0.7
515.6,412.0,552.0,103.6,36.4,0.8444,0.7
312.8,222.0,362.0,90.8,49.2,0.8,0.7
355.0,275.0,415.0,80.0,60.0,0.5,0.7
232.0,35.0,175.0,197.0,-57.0,-1.75,0.7
391.4,322.0,462.0,69.4,70.6,0.2056,0.7
234.4,97.0,237.0,137.4,2.6,-0.0944,0.7
237.2,84.0,224.0,153.2,-13.2,-0.5334,0.7
236.4,97.0,237.0,139.4,0.6,-0.15,0.7
310.6,237.0,377.0,73.6,66.4,0.3222,0.7
338.6,244.0,384.0,94.6,45.4,0.9056,0.7
259.2,144.0,284.0,115.2,24.8,0.5222,0.7
392.4,309.0,449.0,83.4,56.6,0.5944,0.7
340.6,267.0,407.0,73.6,66.4,0.3222,0.7
309.8,223.0,363.0,86.8,53.2,0.6888,0.7
309.8,217.0,357.0,92.8,47.2,0.8556,0.7
260.4,145.0,285.0,115.4,24.6,0.5166,0.7
311.8,213.0,353.0,98.8,41.2,0.9778,0.7
235.8,87.0,227.0,148.8,-8.8,-0.4112,0.7
308.6,229.0,369.0,79.6,60.4,0.4888,0.7
535.6,444.0,584.0,91.6,48.4,0.8222,0.7
540.8,502.0,642.0,38.8,101.2,-0.6444,0.7
261.6,144.0,284.0,117.6,22.4,0.4556,0.7
251.8,139.0,279.0,112.8,27.2,0.5888,0.7
277.2,173.0,313.0,104.2,35.8,0.8278,0.7
306.4,181.0,321.0,125.4,14.6,0.2388,0.7
236.0,108.0,248.0,128.0,12.0,0.1666,0.7
310.6,210.0,350.0,100.6,39.4,0.9278,0.7
339.8,265.0,405.0,74.8,65.2,0.3556,0.7
339.8,244.0,384.0,95.8,44.2,0.9388,0.7
233.8,94.0,234.0,139.8,0.2,-0.1612,0.7
229.4,55.0,195.0,174.4,-34.4,-1.1222,0.7
391.4,298.0,438.0,93.4,46.6,0.8722,0.7
542.6,476.0,616.0,66.6,73.4,0.1278,0.7
308.8,190.0,330.0,118.8,21.2,0.4222,0.7
536.8,446.0,586.0,90.8,49.2,0.8,0.7
310.0,222.0,362.0,88.0,52.0,0.7222,0.7
401.0,326.0,466.0,75.0,65.0,0.3612,0.7
237.2,95.0,235.0,142.2,-2.2,-0.2278,0.7
534.2,443.0,583.0,91.2,48.8,0.8112,0.7
269.8,166.0,306.0,103.8,36.2,0.8388,0.7
389.0,300.0,440.0,89.0,51.0,0.75,0.7
540.2,488.0,628.0,52.2,87.8,-0.2722,0.7
392.6,313.0,453.0,79.6,60.4,0.4888,0.7
340.8,265.0,405.0,75.8,64.2,0.3834,0.7
541.0,496.0,636.0,45.0,95.0,-0.4722,0.7
307.4,180.0,320.0,127.4,12.6,0.1834,0.7
228.8,50.0,190.0,178.8,-38.8,-1.2444,0.7
248.2,128.0,268.0,120.2,19.8,0.3834,0.7
236.4,106.0,246.0,130.4,9.6,0.1,0.7
457.6,405.0,545.0,52.6,87.4,-0.2612,0.7
391.0,306.0,446.0,85.0,55.0,0.6388,0.7
533.0,430.0,570.0,103.0,37.0,0.8612,0.7
533.0,445.0,585.0,88.0,52.0,0.7222,0.7
311.2,229.0,369.0,82.2,57.8,0.5612,0.7
236.8,67.0,207.0,169.8,-29.8,-0.9944,0.7
248.4,129.0,269.0,119.4,20.6,0.4056,0.7
401.0,338.0,478.0,63.0,77.0,0.0278,0.7
341.0,243.0,383.0,98.0,42.0,1.0,0.7
236.2,88.0,228.0,148.2,-8.2,-0.3944,0.7
228.6,47.0,187.0,181.6,-41.6,-1.3222,0.7
230.6,35.0,175.0,195.6,-55.6,-1.7112,0.7
307.6,197.0,337.0,110.6,29.4,0.65,0.7
542.2,461.0,601.0,81.2,58.8,0.5334,0.7
488.2,388.0,528.0,100.2,39.8,0.9388,0.7
269.4,162.0,302.0,107.4,32.6,0.7388,0.7
542.2,474.0,614.0,68.2,71.8,0.1722,0.7
231.2,37.0,177.0,194.2,-54.2,-1.6722,0.7
390.6,321.0,461.0,69.6,70.4,0.2112,0.7
541.8,458.0,598.0,83.8,56.2,0.6056,0.7
390.8,320.0,460.0,70.8,69.2,0.2444,0.7
259.8,148.0,288.0,111.8,28.2,0.6166,0.7
542.2,466.0,606.0,76.2,63.8,0.3944,0.7
484.2,376.0,516.0,108.2,31.8,0.7166,0.7
312.2,240.0,380.0,72.2,67.8,0.2834,0.7
234.2,93.0,233.0,141.2,-1.2,-0.2,0.7
392.6,309.0,449.0,83.6,56.4,0.6,0.7
483.6,375.0,515.0,108.6,31.4,0.7056,0.7
537.2,451.0,591.0,86.2,53.8,0.6722,0.7
542.4,494.0,634.0,48.4,91.6,-0.3778,0.7
315.0,237.0,377.0,78.0,62.0,0.4444,0.7
485.2,363.0,503.0,122.2,17.8,0.3278,0.7
484.4,388.0,528.0,96.4,43.6,0.9556,0.7
484.4,382.0,522.0,102.4,37.6,0.8778,0.7
312.4,233.0,373.0,79.4,60.6,0.4834,0.7
234.6,68.0,208.0,166.6,-26.6,-0.9056,0.7
235.0,114.0,254.0,121.0,19.0,0.3612,0.7
236.4,116.0,256.0,120.4,19.6,0.3778,0.7
541.8,457.0,597.0,84.8,55.2,0.6334,0.7
309.0,180.0,320.0,129.0,11.0,0.1388,0.7
307.2,180.0,320.0,127.2,12.8,0.1888,0.7
535.8,429.0,569.0,106.8,33.2,0.7556,0.7
342.0,266.0,406.0,76.0,64.0,0.3888,0.7
484.0,371.0,511.0,113.0,27.0,0.5834,0.7
237.2,79.0,219.0,158.2,-18.2,-0.6722,0.7
313.4,216.0,356.0,97.4,42.6,0.9834,0.7
341.4,266.0,406.0,75.4,64.6,0.3722,0.7
483.4,351.0,491.0,132.4,7.6,0.0444,0.7
235.2,75.0,215.0,160.2,-20.2,-0.7278,0.7
306.4,186.0,326.0,120.4,19.6,0.3778,0.7
541.4,469.0,609.0,72.4,67.6,0.2888,0.7
393.4,318.0,458.0,75.4,64.6,0.3722,0.7
234.0,71.0,211.0,163.0,-23.0,-0.8056,0.7
485.8,386.0,526.0,99.8,40.2,0.95,0.7
342.0,260.0,400.0,82.0,58.0,0.5556,0.7
484.0,355.0,495.0,129.0,11.0,0.1388,0.7
536.4,446.0,586.0,90.4,49.6,0.7888,0.7
228.6,46.0,186.0,182.6,-42.6,-1.35,0.7
516.0,413.0,553.0,103.0,37.0,0.8612,0.7
234.0,60.0,200.0,174.0,-34.0,-1.1112,0.7
311.2,234.0,374.0,77.2,62.8,0.4222,0.7
543.2,465.0,605.0,78.2,61.8,0.45,0.7
310.4,205.0,345.0,105.4,34.6,0.7944,0.7
391.0,320.0,460.0,71.0,69.0,0.25,0.7
533.0,436.0,576.0,97.0,43.0,0.9722,0.7
543.6,470.0,610.0,73.6,66.4,0.3222,0.7
236.6,76.0,216.0,160.6,-20.6,-0.7388,0.7
232.8,76.0,216.0,156.8,-16.8,-0.6334,0.7
484.8,385.0,525.0,99.8,40.2,0.95,0.7
310.8,211.0,351.0,99.8,40.2,0.95,0.7
338.8,266.0,406.0,72.8,67.2,0.3,0.7
392.8,310.0,450.0,82.8,57.2,0.5778,0.7
483.8,371.0,511.0,112.8,27.2,0.5888,0.7
252.2,128.0,268.0,124.2,15.8,0.2722,0.7
401.4,325.0,465.0,76.4,63.6,0.4,0.7
310.4,214.0,354.0,96.4,43.6,0.9556,0.7
237.4,108.0,248.0,129.4,10.6,0.1278,0.7
535.2,428.0,568.0,107.2,32.8,0.7444,0.7
542.2,491.0,631.0,51.2,88.8,-0.3,0.7
535.8,433.0,573.0,102.8,37.2,0.8666,0.7
535.8,439.0,579.0,96.8,43.2,0.9666,0.7
388.8,294.0,434.0,94.8,45.2,0.9112,0.7
232.8,85.0,225.0,147.8,-7.8,-0.3834,0.7
268.6,170.0,310.0,98.6,41.4,0.9834,0.7
479.8,353.0,493.0,126.8,13.2,0.2,0.7
266.0,153.0,293.0,113.0,27.0,0.5834,0.7
542.2,476.0,616.0,66.2,73.8,0.1166,0.7
515.2,418.0,558.0,97.2,42.8,0.9778,0.7
484.4,382.0,522.0,102.4,37.6,0.8778,0.7
341.6,249.0,389.0,92.6,47.4,0.85,0.7
511.8,407.0,547.0,104.8,35.2,0.8112,0.7
265.8,161.0,301.0,104.8,35.2,0.8112,0.7
236.4,32.0,172.0,204.4,-64.4,-1.9556,0.7
269.6,157.0,297.0,112.6,27.4,0.5944,0.7
342.2,269.0,409.0,73.2,66.8,0.3112,0.7
542.4,477.0,617.0,65.4,74.6,0.0944,0.7
483.0,365.0,505.0,118.0,22.0,0.4444,0.7
236.8,69.0,209.0,167.8,-27.8,-0.9388,0.7
533.0,445.0,585.0,88.0,52.0,0.7222,0.7
267.0,170.0,310.0,97.0,43.0,0.9722,0.7
391.2,321.0,461.0,70.2,69.8,0.2278,0.7
261.2,147.0,287.0,114.2,25.8,0.55,0.7
342.2,261.0,401.0,81.2,58.8,0.5334,0.7
342.2,254.0,394.0,88.2,51.8,0.7278,0.7
517.2,421.0,561.0,96.2,43.8,0.95,0.7
482.8,358.0,498.0,124.8,15.2,0.2556,0.7
236.0,68.0,208.0,168.0,-28.0,-0.9444,0.7
309.4,177.0,317.0,132.4,7.6,0.0444,0.7
